date,TERM_SPREAD,CREDIT_SPREAD,INDPRO_YoY,CPI_YoY,UNRATE_Delta,hmm_state,prob_state_0,prob_state_1,prob_state_2
1992-11-30,3.74,0.8600000000000012,3.412207773536924,3.0727676523496505,-0.1999999999999993,0,0.9999996242214162,1.1307670749319445e-10,3.756655794280133e-07
1992-12-31,3.5499999999999994,0.8300000000000001,4.068395841129213,2.923559376223661,-0.39999999999999947,0,0.9999998121106904,7.672859831883142e-11,1.878123956316275e-07
1993-01-31,3.5999999999999996,0.7599999999999998,4.976776492529211,3.2019811234771822,-0.40000000000000036,0,0.9999998575631354,5.986870012270715e-10,1.4183816724469458e-07
1993-02-28,3.3299999999999996,0.6800000000000006,4.753726921232637,3.1951599806602005,-0.5,0,0.9999994980336292,6.0312916598327115e-09,4.959350813715602e-07
1993-03-31,3.0300000000000002,0.5700000000000003,3.817383347945924,2.9747235904729052,-0.5999999999999996,0,0.999995319144587,2.574768942405876e-09,4.6782805251548335e-06
1993-04-30,3.0999999999999996,0.6800000000000006,3.335177181629856,3.107594696052285,-0.20000000000000018,0,0.999998548888159,1.5544948676612505e-09,1.449557512135845e-06
1993-05-31,3.08,0.7800000000000011,2.6274500309635407,3.1703958587932846,-0.3000000000000007,0,0.9999973452535182,1.1429625642116533e-09,2.6536036406167107e-06
1993-06-30,2.89,0.7400000000000002,2.801542516318545,2.9538012436863603,-0.40000000000000036,0,0.9999976962234702,1.3456152355560756e-09,2.302430921680346e-06
1993-07-31,2.7699999999999996,0.7599999999999998,2.1543603587566906,2.8072018778686036,-0.39999999999999947,0,0.9999963106642853,3.6769384934889707e-10,3.688967863304973e-06
1993-08-31,2.6599999999999997,0.75,2.5944689811367994,2.8013036227673815,-0.2999999999999998,0,0.999998401943143,2.704498428047346e-10,1.5977862337675123e-06
1993-09-30,2.41,0.6799999999999997,2.7943062955201547,2.7264883561805675,-0.2999999999999998,0,0.999998424726404,2.5134672652975836e-10,1.5750221374633038e-06
